Local,ID,Region,Estado,Ciudad,Precio por unidad,Cantidad vendida,Total vendido,Ganacias,Margen de operacion,Tipo de venta,Genero,Tipo de ropa,Año,Mes,Dia
Foot Locker,1185732,Northeast,Connecticut,Hartford,51,149,7599,3267.57,0.43000000000000005,Outlet,Masculino,Calzado,2021,11,4
Foot Locker,1185732,Northeast,Connecticut,Hartford,37,105,3885,1787.1000000000001,0.46,Outlet,Masculino,Calzado,2021,11,4
Foot Locker,1185732,Northeast,Connecticut,Hartford,36,103,3708,1371.96,0.37,Outlet,Femenino,Calzado,2021,11,4
Foot Locker,1185732,Northeast,Connecticut,Hartford,39,83,3237,1197.69,0.37,Outlet,Femenino,Calzado,2021,11,4
Foot Locker,1185732,Northeast,Connecticut,Hartford,44,88,3872,1393.9199999999998,0.36,Outlet,Masculino,Vestir,2021,11,4
Foot Locker,1185732,Northeast,Connecticut,Hartford,52,116,6032,2352.4799999999996,0.38999999999999996,Outlet,Femenino,Vestir,2021,11,4
Foot Locker,1185732,Northeast,Connecticut,Hartford,45,173,7785,3269.7000000000003,0.42000000000000004,Outlet,Masculino,Calzado,2021,12,3
Foot Locker,1185732,Northeast,Connecticut,Hartford,37,131,4847,2181.15,0.45,Outlet,Masculino,Calzado,2021,12,3
Foot Locker,1185732,Northeast,Connecticut,Hartford,43,116,4988,1646.0399999999997,0.32999999999999996,Outlet,Femenino,Calzado,2021,12,3
Foot Locker,1185732,Northeast,Connecticut,Hartford,38,96,3648,1276.8,0.35,Outlet,Femenino,Calzado,2021,12,3
Foot Locker,1185732,Northeast,Connecticut,Hartford,42,99,4158,1455.3,0.35,Outlet,Masculino,Vestir,2021,12,3
Foot Locker,1185732,Northeast,Connecticut,Hartford,52,120,6240,2308.8,0.37,Outlet,Femenino,Vestir,2021,12,3
Foot Locker,1185732,Northeast,Connecticut,Hartford,23,149,3427,1439.34,0.42,Outlet,Masculino,Calzado,2021,1,10
Foot Locker,1185732,Northeast,Connecticut,Hartford,28,79,2212,884.8,0.39999999999999997,Outlet,Masculino,Calzado,2021,1,10
Foot Locker,1185732,Northeast,Connecticut,Hartford,19,72,1368,574.5600000000001,0.42000000000000004,Outlet,Femenino,Calzado,2021,1,10
Foot Locker,1185732,Northeast,Connecticut,Hartford,24,24,576,264.96000000000004,0.46,Outlet,Femenino,Calzado,2021,1,10
Foot Locker,1185732,Northeast,Connecticut,Hartford,34,44,1496,538.56,0.36,Outlet,Masculino,Vestir,2021,1,10
Foot Locker,1185732,Northeast,Connecticut,Hartford,26,72,1872,879.84,0.47000000000000003,Outlet,Femenino,Vestir,2021,1,10
Foot Locker,1185732,Northeast,Connecticut,Hartford,24,162,3888,1555.1999999999998,0.39999999999999997,Outlet,Masculino,Calzado,2021,2,8
Foot Locker,1185732,Northeast,Connecticut,Hartford,24,41,984,383.75999999999993,0.38999999999999996,Outlet,Masculino,Calzado,2021,2,8
Foot Locker,1185732,Northeast,Connecticut,Hartford,18,53,954,410.22,0.43000000000000005,Outlet,Femenino,Calzado,2021,2,8
Foot Locker,1185732,Northeast,Rhode Island,Providence,20,16,320,144,0.45,Outlet,Femenino,Calzado,2021,2,8
Foot Locker,1185732,Northeast,Rhode Island,Providence,34,40,1360,489.59999999999997,0.36,Outlet,Masculino,Vestir,2021,2,8
Foot Locker,1185732,Northeast,Rhode Island,Providence,27,77,2079,977.1300000000001,0.47000000000000003,Outlet,Femenino,Vestir,2021,2,8
Foot Locker,1185732,Northeast,Rhode Island,Providence,26,156,4056,1500.72,0.37,Outlet,Masculino,Calzado,2021,3,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,27,45,1215,473.84999999999997,0.38999999999999996,Outlet,Masculino,Calzado,2021,3,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,17,56,952,447.44000000000005,0.47000000000000003,Outlet,Femenino,Calzado,2021,3,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,20,8,160,75.2,0.47000000000000003,Outlet,Femenino,Calzado,2021,3,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,33,25,825,297,0.36,Outlet,Masculino,Vestir,2021,3,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,25,58,1450,638,0.44,Outlet,Femenino,Vestir,2021,3,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,28,132,3696,1552.32,0.42,Outlet,Masculino,Calzado,2021,4,7
Foot Locker,1185732,Northeast,Rhode Island,Providence,23,40,920,367.99999999999994,0.39999999999999997,Outlet,Masculino,Calzado,2021,4,7
Foot Locker,1185732,Northeast,Rhode Island,Providence,16,44,704,295.68,0.42000000000000004,Outlet,Femenino,Calzado,2021,4,7
Foot Locker,1185732,Northeast,Rhode Island,Providence,21,17,357,160.65,0.45,Outlet,Femenino,Calzado,2021,4,7
Foot Locker,1185732,Northeast,Rhode Island,Providence,33,15,495,158.4,0.32,Outlet,Masculino,Vestir,2021,4,7
Foot Locker,1185732,Northeast,Rhode Island,Providence,26,60,1560,686.4,0.44,Outlet,Femenino,Vestir,2021,4,7
Foot Locker,1185732,Northeast,Rhode Island,Providence,39,150,5850,2398.5,0.41,Outlet,Masculino,Calzado,2021,5,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,32,58,1856,686.72,0.37,Outlet,Masculino,Calzado,2021,5,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,32,60,1920,806.4000000000001,0.42000000000000004,Outlet,Femenino,Calzado,2021,5,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,27,51,1377,633.4200000000001,0.46,Outlet,Femenino,Calzado,2021,5,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,40,54,2160,799.2,0.37,Outlet,Masculino,Vestir,2021,5,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,36,93,3348,1473.1200000000001,0.44,Outlet,Femenino,Vestir,2021,5,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,36,176,6336,2534.3999999999996,0.39999999999999997,Outlet,Masculino,Calzado,2021,6,8
Foot Locker,1185732,Northeast,Rhode Island,Providence,35,105,3675,1433.2499999999998,0.38999999999999996,Outlet,Masculino,Calzado,2021,6,8
Foot Locker,1185732,Northeast,Rhode Island,Providence,32,74,2368,994.5600000000001,0.42000000000000004,Outlet,Femenino,Calzado,2021,6,8
Foot Locker,1185732,Northeast,Rhode Island,Providence,26,70,1820,837.2,0.46,Outlet,Femenino,Calzado,2021,6,8
Foot Locker,1185732,Northeast,Rhode Island,Providence,39,66,2574,900.9,0.35,Outlet,Masculino,Vestir,2021,6,8
Foot Locker,1185732,Northeast,Rhode Island,Providence,43,119,5117,2302.65,0.45,Outlet,Femenino,Vestir,2021,6,8
Foot Locker,1185732,Northeast,Rhode Island,Providence,38,173,6574,2498.12,0.38,Outlet,Masculino,Calzado,2021,7,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,32,114,3648,1349.76,0.37,Outlet,Masculino,Calzado,2021,7,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,27,78,2106,947.7,0.45,Outlet,Femenino,Calzado,2021,7,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,31,60,1860,855.6,0.46,Outlet,Femenino,Calzado,2021,7,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,33,68,2244,762.9599999999999,0.33999999999999997,Outlet,Masculino,Vestir,2021,7,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,38,136,5168,2170.5600000000004,0.42000000000000004,Outlet,Femenino,Vestir,2021,7,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,38,182,6916,2835.56,0.41,Outlet,Masculino,Calzado,2021,8,7
Foot Locker,1185732,Northeast,Rhode Island,Providence,31,111,3441,1307.58,0.38,Outlet,Masculino,Calzado,2021,8,7
Foot Locker,1185732,Northeast,Rhode Island,Providence,30,85,2550,1096.5000000000002,0.43000000000000005,Outlet,Femenino,Calzado,2021,8,7
Foot Locker,1185732,Northeast,Rhode Island,Providence,29,47,1363,586.09,0.43000000000000005,Outlet,Femenino,Calzado,2021,8,7
Foot Locker,1185732,Northeast,Rhode Island,Providence,37,40,1480,532.8,0.36,Outlet,Masculino,Vestir,2021,8,7
Foot Locker,1185732,Northeast,Rhode Island,Providence,38,96,3648,1714.5600000000002,0.47000000000000003,Outlet,Femenino,Vestir,2021,8,7
Foot Locker,1185732,Northeast,Rhode Island,Providence,39,128,4992,2096.64,0.42,Outlet,Masculino,Calzado,2021,9,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,30,79,2370,876.9,0.37,Outlet,Masculino,Calzado,2021,9,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,29,39,1131,486.33000000000004,0.43000000000000005,Outlet,Femenino,Calzado,2021,9,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,30,32,960,441.6,0.46,Outlet,Femenino,Calzado,2021,9,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,34,33,1122,403.91999999999996,0.36,Outlet,Masculino,Vestir,2021,9,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,41,64,2624,1180.8,0.45,Outlet,Femenino,Vestir,2021,9,6
Foot Locker,1185732,Northeast,Rhode Island,Providence,37,113,4181,1714.2099999999998,0.41,Outlet,Masculino,Calzado,2021,10,8
Foot Locker,1185732,Northeast,Rhode Island,Providence,38,68,2584,981.92,0.38,Outlet,Masculino,Calzado,2021,10,8
Foot Locker,1185732,Northeast,Rhode Island,Providence,40,30,1200,528,0.44,Outlet,Femenino,Calzado,2021,10,8
Foot Locker,1185732,Northeast,Rhode Island,Providence,39,23,897,403.65000000000003,0.45,Outlet,Femenino,Calzado,2021,10,8
Foot Locker,1185732,Northeast,Rhode Island,Providence,40,23,920,303.59999999999997,0.32999999999999996,Outlet,Masculino,Vestir,2021,10,8
Sports Direct,1185732,Northeast,Rhode Island,Providence,47,66,3102,1364.88,0.44,Outlet,Femenino,Vestir,2021,10,8
Sports Direct,1185732,Northeast,Rhode Island,Providence,40,105,4200,1764,0.42,Outlet,Masculino,Calzado,2021,11,7
Sports Direct,1185732,Northeast,Rhode Island,Providence,40,74,2960,1243.2,0.42,Outlet,Masculino,Calzado,2021,11,7
Sports Direct,1185732,Northeast,Rhode Island,Providence,37,68,2516,1132.2,0.45,Outlet,Femenino,Calzado,2021,11,7
Sports Direct,1185732,Northeast,Rhode Island,Providence,36,68,2448,1101.6000000000001,0.45,Outlet,Femenino,Calzado,2021,11,7
Sports Direct,1185732,Northeast,Rhode Island,Providence,43,61,2623,865.5899999999999,0.32999999999999996,Outlet,Masculino,Vestir,2021,11,7
Sports Direct,1185732,Northeast,Rhode Island,Providence,46,83,3818,1679.92,0.44,Outlet,Femenino,Vestir,2021,11,7
Sports Direct,1185732,Northeast,Rhode Island,Providence,48,160,7680,2995.2,0.38999999999999996,Outlet,Masculino,Calzado,2021,12,6
Sports Direct,1185732,Northeast,Rhode Island,Providence,37,102,3774,1396.3799999999999,0.37,Outlet,Masculino,Calzado,2021,12,6
Sports Direct,1185732,Northeast,Rhode Island,Providence,40,88,3520,1654.4,0.47000000000000003,Outlet,Femenino,Calzado,2021,12,6
Sports Direct,1185732,Northeast,Rhode Island,Providence,34,77,2618,1125.7400000000002,0.43000000000000005,Outlet,Femenino,Calzado,2021,12,6
Sports Direct,1185732,Northeast,Rhode Island,Providence,41,74,3034,1122.58,0.37,Outlet,Masculino,Vestir,2021,12,6
Sports Direct,1185732,Northeast,Rhode Island,Providence,51,111,5661,2434.2300000000005,0.43000000000000005,Outlet,Femenino,Vestir,2021,12,6
Sports Direct,1185732,Northeast,Rhode Island,Providence,28,140,3920,1293.6,0.32999999999999996,Outlet,Masculino,Calzado,2021,1,17
Sports Direct,1185732,Northeast,Rhode Island,Providence,28,88,2464,837.7599999999999,0.33999999999999997,Outlet,Masculino,Calzado,2021,1,17
Sports Direct,1185732,Northeast,Rhode Island,Providence,22,75,1650,478.49999999999994,0.29,Outlet,Femenino,Calzado,2021,1,17
Sports Direct,1185732,Northeast,Rhode Island,Providence,25,33,825,255.75,0.31,Outlet,Femenino,Calzado,2021,1,17
Sports Direct,1185732,Northeast,Rhode Island,Providence,39,47,1833,586.5600000000001,0.32,Outlet,Masculino,Vestir,2021,1,17
Sports Direct,1185732,Northeast,Rhode Island,Providence,26,83,2158,733.7199999999999,0.33999999999999997,Outlet,Femenino,Vestir,2021,1,17
Sports Direct,1185732,Northeast,Rhode Island,Providence,26,155,4030,1491.1,0.37,Outlet,Masculino,Calzado,2021,2,15
Sports Direct,1185732,Northeast,Rhode Island,Providence,31,53,1643,575.05,0.35,Outlet,Masculino,Calzado,2021,2,15
Sports Direct,1185732,Northeast,Rhode Island,Providence,24,70,1680,487.2,0.29,Outlet,Femenino,Calzado,2021,2,15
Sports Direct,1185732,Northeast,Massachusetts,Boston,27,75,2025,648,0.32,Outlet,Femenino,Calzado,2021,2,15
Sports Direct,1185732,Northeast,Massachusetts,Boston,36,53,1908,515.1600000000001,0.27,Outlet,Masculino,Vestir,2021,2,15
Sports Direct,1185732,Northeast,Massachusetts,Boston,30,80,2400,768,0.32,Outlet,Femenino,Vestir,2021,2,15
Sports Direct,1185732,Northeast,Massachusetts,Boston,28,155,4340,1475.6,0.33999999999999997,Outlet,Masculino,Calzado,2021,3,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,31,61,1891,642.9399999999999,0.33999999999999997,Outlet,Masculino,Calzado,2021,3,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,23,60,1380,441.6,0.32,Outlet,Femenino,Calzado,2021,3,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,25,93,2325,651.0000000000001,0.28,Outlet,Femenino,Calzado,2021,3,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,36,31,1116,334.8,0.3,Outlet,Masculino,Vestir,2021,3,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,31,68,2108,779.96,0.37,Outlet,Femenino,Vestir,2021,3,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,28,149,4172,1376.7599999999998,0.32999999999999996,Outlet,Masculino,Calzado,2021,4,14
Sports Direct,1185732,Northeast,Massachusetts,Boston,28,51,1428,514.0799999999999,0.36,Outlet,Masculino,Calzado,2021,4,14
Sports Direct,1185732,Northeast,Massachusetts,Boston,22,51,1122,347.82,0.31,Outlet,Femenino,Calzado,2021,4,14
Sports Direct,1185732,Northeast,Massachusetts,Boston,23,39,897,251.16000000000003,0.28,Outlet,Femenino,Calzado,2021,4,14
Sports Direct,1185732,Northeast,Massachusetts,Boston,33,44,1452,392.04,0.27,Outlet,Masculino,Vestir,2021,4,14
Sports Direct,1185732,Northeast,Massachusetts,Boston,30,94,2820,1015.1999999999999,0.36,Outlet,Femenino,Vestir,2021,4,14
Sports Direct,1185732,Northeast,Massachusetts,Boston,41,173,7093,2553.48,0.36,Outlet,Masculino,Calzado,2021,5,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,34,68,2312,832.3199999999999,0.36,Outlet,Masculino,Calzado,2021,5,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,30,68,2040,632.4,0.31,Outlet,Femenino,Calzado,2021,5,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,32,54,1728,518.4,0.3,Outlet,Femenino,Calzado,2021,5,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,39,60,2340,655.2,0.28,Outlet,Masculino,Vestir,2021,5,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,43,104,4472,1520.4799999999998,0.33999999999999997,Outlet,Femenino,Vestir,2021,5,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,39,196,7644,2675.3999999999996,0.35,Outlet,Masculino,Calzado,2021,6,15
Sports Direct,1185732,Northeast,Massachusetts,Boston,36,114,4104,1313.28,0.32,Outlet,Masculino,Calzado,2021,6,15
Sports Direct,1185732,Northeast,Massachusetts,Boston,36,75,2700,837,0.31,Outlet,Femenino,Calzado,2021,6,15
Sports Direct,1185732,Northeast,Massachusetts,Boston,34,72,2448,685.44,0.28,Outlet,Femenino,Calzado,2021,6,15
Sports Direct,1185732,Northeast,Massachusetts,Boston,39,74,2886,923.52,0.32,Outlet,Masculino,Vestir,2021,6,15
Sports Direct,1185732,Northeast,Massachusetts,Boston,47,120,5640,1973.9999999999998,0.35,Outlet,Femenino,Vestir,2021,6,15
Sports Direct,1185732,Northeast,Massachusetts,Boston,37,180,6660,2197.7999999999997,0.32999999999999996,Outlet,Masculino,Calzado,2021,7,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,36,105,3780,1398.6,0.37,Outlet,Masculino,Calzado,2021,7,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,32,88,2816,844.8,0.3,Outlet,Femenino,Calzado,2021,7,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,34,77,2618,837.76,0.32,Outlet,Femenino,Calzado,2021,7,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,41,80,3280,1016.8,0.31,Outlet,Masculino,Vestir,2021,7,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,41,132,5412,1731.8400000000001,0.32,Outlet,Femenino,Vestir,2021,7,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,40,196,7840,2587.2,0.32999999999999996,Outlet,Masculino,Calzado,2021,8,14
Sports Direct,1185732,Northeast,Massachusetts,Boston,33,112,3696,1182.72,0.32,Outlet,Masculino,Calzado,2021,8,14
Sports Direct,1185732,Northeast,Massachusetts,Boston,29,85,2465,764.15,0.31,Outlet,Femenino,Calzado,2021,8,14
Sports Direct,1185732,Northeast,Massachusetts,Boston,31,58,1798,503.44000000000005,0.28,Outlet,Femenino,Calzado,2021,8,14
Sports Direct,1185732,Northeast,Massachusetts,Boston,40,51,2040,550.8000000000001,0.27,Outlet,Masculino,Vestir,2021,8,14
Sports Direct,1185732,Northeast,Massachusetts,Boston,46,98,4508,1577.8,0.35,Outlet,Femenino,Vestir,2021,8,14
Sports Direct,1185732,Northeast,Massachusetts,Boston,36,153,5508,1872.7199999999998,0.33999999999999997,Outlet,Masculino,Calzado,2021,9,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,35,88,3080,1139.6,0.37,Outlet,Masculino,Calzado,2021,9,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,30,47,1410,423,0.3,Outlet,Femenino,Calzado,2021,9,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,34,39,1326,358.02000000000004,0.27,Outlet,Femenino,Calzado,2021,9,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,39,41,1599,495.69,0.31,Outlet,Masculino,Vestir,2021,9,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,41,77,3157,1041.81,0.32999999999999996,Outlet,Femenino,Vestir,2021,9,13
Sports Direct,1185732,Northeast,Massachusetts,Boston,40,132,5280,1742.3999999999999,0.32999999999999996,Outlet,Masculino,Calzado,2021,10,15
Sports Direct,1185732,Northeast,Massachusetts,Boston,37,68,2516,880.5999999999999,0.35,Outlet,Masculino,Calzado,2021,10,15
Sports Direct,1185732,Northeast,Massachusetts,Boston,41,38,1558,467.4,0.3,Outlet,Femenino,Calzado,2021,10,15
Sports Direct,1185732,Northeast,Massachusetts,Boston,38,32,1216,328.32000000000005,0.27,Outlet,Femenino,Calzado,2021,10,15
Sports Direct,1185732,Northeast,Massachusetts,Boston,51,34,1734,485.52000000000004,0.28,Outlet,Masculino,Vestir,2021,10,15
Amazon,1185732,Northeast,Massachusetts,Boston,51,68,3468,1213.8,0.35,Outlet,Femenino,Vestir,2021,10,15
Amazon,1185732,Northeast,Massachusetts,Boston,49,120,5880,2058,0.35,Outlet,Masculino,Calzado,2021,11,14
Amazon,1185732,Northeast,Massachusetts,Boston,40,102,4080,1428,0.35,Outlet,Masculino,Calzado,2021,11,14
Amazon,1185732,Northeast,Massachusetts,Boston,44,91,4004,1201.2,0.3,Outlet,Femenino,Calzado,2021,11,14
Amazon,1185732,Northeast,Massachusetts,Boston,42,83,3486,1010.9399999999999,0.29,Outlet,Femenino,Calzado,2021,11,14
Amazon,1185732,Northeast,Massachusetts,Boston,50,78,3900,1248,0.32,Outlet,Masculino,Vestir,2021,11,14
Amazon,1185732,Northeast,Massachusetts,Boston,48,123,5904,2066.4,0.35,Outlet,Femenino,Vestir,2021,11,14
Amazon,1185732,Northeast,Massachusetts,Boston,51,178,9078,3177.2999999999997,0.35,Outlet,Masculino,Calzado,2021,12,13
Amazon,1185732,Northeast,Massachusetts,Boston,37,113,4181,1337.92,0.32,Outlet,Masculino,Calzado,2021,12,13
Amazon,1185732,Northeast,Massachusetts,Boston,36,112,4032,1088.64,0.27,Outlet,Femenino,Calzado,2021,12,13
Amazon,1185732,Northeast,Massachusetts,Boston,43,105,4515,1264.2,0.28,Outlet,Femenino,Calzado,2021,12,13
Amazon,1185732,Northeast,Massachusetts,Boston,52,90,4680,1357.1999999999998,0.29,Outlet,Masculino,Vestir,2021,12,13
Amazon,1185732,Northeast,Massachusetts,Boston,51,128,6528,2154.24,0.32999999999999996,Outlet,Femenino,Vestir,2021,12,13
Amazon,1185732,Northeast,Massachusetts,Boston,35,179,6265,3257.8,0.52,Outlet,Masculino,Calzado,2021,1,14
Amazon,1185732,Northeast,Massachusetts,Boston,36,107,3852,1887.48,0.49,Outlet,Masculino,Calzado,2021,1,14
Amazon,1185732,Northeast,Massachusetts,Boston,27,101,2727,1090.8,0.39999999999999997,Outlet,Femenino,Calzado,2021,1,14
Amazon,1185732,Northeast,Massachusetts,Boston,29,53,1537,599.43,0.38999999999999996,Outlet,Femenino,Calzado,2021,1,14
Amazon,1185732,Northeast,Massachusetts,Boston,37,70,2590,1061.8999999999999,0.41,Outlet,Masculino,Vestir,2021,1,14
Amazon,1185732,Northeast,Massachusetts,Boston,34,104,3536,1520.4799999999998,0.42999999999999994,Outlet,Femenino,Vestir,2021,1,14
Amazon,1185732,Northeast,Massachusetts,Boston,33,184,6072,2853.84,0.47000000000000003,Outlet,Masculino,Calzado,2021,2,12
Amazon,1185732,Northeast,Massachusetts,Boston,33,72,2376,1116.72,0.47000000000000003,Outlet,Masculino,Calzado,2021,2,12
Amazon,1185732,Northeast,Massachusetts,Boston,25,85,2125,849.9999999999999,0.39999999999999997,Outlet,Femenino,Calzado,2021,2,12
Amazon,1185732,Northeast,Vermont,Burlington,30,48,1440,547.2,0.38,Outlet,Femenino,Calzado,2021,2,12
Amazon,1185732,Northeast,Vermont,Burlington,36,68,2448,954.7199999999999,0.38999999999999996,Outlet,Masculino,Vestir,2021,2,12
Amazon,1185732,Northeast,Vermont,Burlington,35,107,3745,1760.1499999999999,0.47,Outlet,Femenino,Vestir,2021,2,12
Amazon,1185732,Northeast,Vermont,Burlington,35,185,6475,3172.75,0.49,Outlet,Masculino,Calzado,2021,3,10
Amazon,1185732,Northeast,Vermont,Burlington,36,80,2880,1440,0.5,Outlet,Masculino,Calzado,2021,3,10
Amazon,1185732,Northeast,Vermont,Burlington,23,85,1955,742.9,0.38,Outlet,Femenino,Calzado,2021,3,10
Amazon,1185732,Northeast,Vermont,Burlington,30,39,1170,467.99999999999994,0.39999999999999997,Outlet,Femenino,Calzado,2021,3,10
Amazon,1185732,Northeast,Vermont,Burlington,36,56,2016,786.2399999999999,0.38999999999999996,Outlet,Masculino,Vestir,2021,3,10
Amazon,1185732,Northeast,Vermont,Burlington,29,96,2784,1280.6399999999999,0.45999999999999996,Outlet,Femenino,Vestir,2021,3,10
Amazon,1185732,Northeast,Vermont,Burlington,30,168,5040,2620.8,0.52,Outlet,Masculino,Calzado,2021,4,11
